$atleast,>d,$done_percent,<ep,$learning_curve,<np,$nprod,$optimism,$pomposity,$productivity_exp,$productivity_new,$r,$to,$ts,>dom
4.69,99.02,1.94,12.07,77.87,6.93,2.48,4.37,7.78,3.86,0.48,272.38,56.15,47.33,0.88
4.69,99.02,1.94,12.16,77.87,6.84,2.48,4.37,7.78,3.86,0.48,272.38,56.15,47.33,0.88
4.69,99.02,1.94,12.16,77.87,6.84,2.48,4.37,7.78,3.86,0.48,272.38,56.15,47.33,0.87
2.33,0.87,9.61,2,79.91,6,2.61,99.04,20.42,6.63,0.16,966.05,4.19,61.26,0.33
2.33,37.98,9.61,2.08,79.91,5.92,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.63
2.33,37.98,9.61,2.15,79.91,5.85,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.69
2.33,37.98,9.61,2.22,79.91,5.78,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.66
2.33,37.98,9.61,2.3,79.91,5.7,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.65
2.33,37.98,9.61,2.37,79.91,5.63,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.7
2.33,37.98,9.61,2.44,79.91,5.56,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.67
2.33,37.98,9.61,2.51,79.91,5.49,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.64
2.33,37.98,9.61,2.58,79.91,5.42,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.66
2.33,37.98,9.61,2.65,79.91,5.35,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.7
2.33,37.98,9.61,2.72,79.91,5.28,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.68
2.33,37.98,9.61,2.78,79.91,5.22,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.73
2.33,37.98,9.61,2.85,79.91,5.15,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.7
2.33,37.98,9.61,2.92,79.91,5.08,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.74
2.33,37.98,9.61,2.98,79.91,5.02,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.68
2.33,37.98,9.61,3.04,79.91,4.96,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.63
2.33,37.98,9.61,3.11,79.91,4.89,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.66
2.33,37.98,9.61,3.17,79.91,4.83,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.63
2.33,37.98,9.61,3.23,79.91,4.77,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.6
2.33,37.98,9.61,3.29,79.91,4.71,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.68
2.33,37.98,9.61,3.35,79.91,4.65,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.62
2.33,37.98,9.61,3.41,79.91,4.59,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.64
2.33,37.98,9.61,3.47,79.91,4.53,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.75
2.33,37.98,9.61,3.52,79.91,4.48,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.68
2.33,37.98,9.61,3.58,79.91,4.42,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.73
2.33,37.98,9.61,3.64,79.91,4.36,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.67
2.33,37.98,9.61,3.69,79.91,4.31,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.63
2.33,37.98,9.61,3.75,79.91,4.25,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.66
2.33,37.98,9.61,3.8,79.91,4.2,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.7
2.33,37.98,9.61,3.85,79.91,4.15,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.72
2.33,37.98,9.61,3.85,79.91,4.15,2.61,99.04,20.42,6.63,0.16,928.94,4.19,61.26,0.68
0.39,0.97,2.51,7,75.87,6,4.66,88.27,31.77,8.75,0.46,534.07,1.47,11.88,0.28
0.39,100,2.51,7.08,75.87,5.92,4.66,88.27,31.77,8.75,0.46,434.07,1.47,11.88,0.94
9.36,0.78,1.72,1,17.81,18,4.44,39.83,13.39,5.08,0.25,719.19,96.36,51.71,0.08
9.36,43.32,1.72,2.01,17.81,16.99,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.31
9.36,43.32,1.72,3.02,17.81,15.98,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.37
9.36,43.32,1.72,3.98,17.81,15.02,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.44
9.36,43.32,1.72,4.87,17.81,14.13,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.4
9.36,43.32,1.72,5.72,17.81,13.28,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.39
9.36,43.32,1.72,6.51,17.81,12.49,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.46
9.36,43.32,1.72,7.26,17.81,11.74,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.39
9.36,43.32,1.72,7.96,17.81,11.04,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.43
9.36,43.32,1.72,8.62,17.81,10.38,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.5
9.36,43.32,1.72,9.24,17.81,9.76,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.46
9.36,43.32,1.72,9.82,17.81,9.18,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.38
9.36,43.32,1.72,10.37,17.81,8.63,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.44
9.36,43.32,1.72,10.88,17.81,8.12,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.48
9.36,43.32,1.72,11.37,17.81,7.63,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.32
9.36,43.32,1.72,11.82,17.81,7.18,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.44
9.36,43.32,1.72,12.25,17.81,6.75,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.52
9.36,43.32,1.72,12.65,17.81,6.35,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.49
9.36,43.32,1.72,13.03,17.81,5.97,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.49
9.36,43.32,1.72,13.39,17.81,5.61,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.49
9.36,43.32,1.72,13.72,17.81,5.28,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.41
9.36,43.32,1.72,14.04,17.81,4.96,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.42
9.36,43.32,1.72,14.34,17.81,4.66,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.44
9.36,43.32,1.72,14.61,17.81,4.39,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.46
9.36,43.32,1.72,14.88,17.81,4.12,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.4
9.36,43.32,1.72,15.12,17.81,3.88,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.47
9.36,43.32,1.72,15.35,17.81,3.65,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.47
9.36,43.32,1.72,15.57,17.81,3.43,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.5
9.36,43.32,1.72,15.78,17.81,3.22,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.41
9.36,43.32,1.72,15.97,17.81,3.03,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.51
9.36,43.32,1.72,15.97,17.81,3.03,4.44,39.83,13.39,5.08,0.25,676.65,96.36,51.71,0.47
1.01,0.22,4.01,8,92.79,11,1.61,44.93,8.55,6,0.86,296.88,21.15,28.37,0.09
1.01,92.73,4.01,8.12,92.79,10.88,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.79
1.01,92.73,4.01,8.24,92.79,10.76,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.84
1.01,92.73,4.01,8.35,92.79,10.65,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.81
1.01,92.73,4.01,8.47,92.79,10.53,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.8
1.01,92.73,4.01,8.59,92.79,10.41,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.82
1.01,92.73,4.01,8.7,92.79,10.3,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.85
1.01,92.73,4.01,8.81,92.79,10.19,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.75
1.01,92.73,4.01,8.92,92.79,10.08,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.86
1.01,92.73,4.01,9.03,92.79,9.97,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.86
1.01,92.73,4.01,9.14,92.79,9.86,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.88
1.01,92.73,4.01,9.25,92.79,9.75,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.8
1.01,92.73,4.01,9.35,92.79,9.65,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.85
1.01,92.73,4.01,9.46,92.79,9.54,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.84
1.01,92.73,4.01,9.56,92.79,9.44,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.81
1.01,92.73,4.01,9.67,92.79,9.33,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.79
1.01,92.73,4.01,9.77,92.79,9.23,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.9
1.01,92.73,4.01,9.87,92.79,9.13,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.85
1.01,92.73,4.01,9.97,92.79,9.03,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.92
1.01,92.73,4.01,10.07,92.79,8.93,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.83
1.01,92.73,4.01,10.16,92.79,8.84,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.91
1.01,92.73,4.01,10.26,92.79,8.74,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.81
1.01,92.73,4.01,10.35,92.79,8.65,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.86
1.01,92.73,4.01,10.45,92.79,8.55,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.79
1.01,92.73,4.01,10.54,92.79,8.46,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.8
1.01,92.73,4.01,10.63,92.79,8.37,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.88
1.01,92.73,4.01,10.73,92.79,8.27,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.88
1.01,92.73,4.01,10.82,92.79,8.18,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.85
1.01,92.73,4.01,10.9,92.79,8.1,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.83
1.01,92.73,4.01,10.99,92.79,8.01,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.83
1.01,92.73,4.01,10.99,92.79,8.01,1.61,44.93,8.55,6,0.86,204.37,21.15,28.37,0.85
9.33,0.67,6.18,4,10.57,24,1.79,21.5,52.28,1.79,0.05,210.91,86.39,37.34,0.04
9.33,15.63,6.18,6.27,10.57,21.73,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.06
9.33,15.63,6.18,8.54,10.57,19.46,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.09
9.33,15.63,6.18,10.6,10.57,17.4,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.07
9.33,15.63,6.18,12.44,10.57,15.56,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.04
9.33,15.63,6.18,14.08,10.57,13.92,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.05
9.33,15.63,6.18,15.56,10.57,12.44,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.06
9.33,15.63,6.18,16.87,10.57,11.13,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.13
9.33,15.63,6.18,18.05,10.57,9.95,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.13
9.33,15.63,6.18,19.1,10.57,8.9,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.04
9.33,15.63,6.18,20.04,10.57,7.96,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.07
9.33,15.63,6.18,20.89,10.57,7.11,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.12
9.33,15.63,6.18,21.64,10.57,6.36,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.08
9.33,15.63,6.18,22.31,10.57,5.69,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.08
9.33,15.63,6.18,22.91,10.57,5.09,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.08
9.33,15.63,6.18,23.45,10.57,4.55,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.16
9.33,15.63,6.18,23.93,10.57,4.07,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.07
9.33,15.63,6.18,24.36,10.57,3.64,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.12
9.33,15.63,6.18,24.75,10.57,3.25,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.18
9.33,15.63,6.18,25.09,10.57,2.91,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.14
9.33,15.63,6.18,25.4,10.57,2.6,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.16
9.33,15.63,6.18,25.67,10.57,2.33,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.12
9.33,15.63,6.18,25.92,10.57,2.08,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.2
9.33,15.63,6.18,26.14,10.57,1.86,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.11
9.33,15.63,6.18,26.34,10.57,1.66,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.15
9.33,15.63,6.18,26.51,10.57,1.49,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.12
9.33,15.63,6.18,26.67,10.57,1.33,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.08
9.33,15.63,6.18,26.81,10.57,1.19,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.09
9.33,15.63,6.18,26.94,10.57,1.06,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.09
9.33,15.63,6.18,27.05,10.57,0.95,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.21
9.33,15.63,6.18,27.05,10.57,0.95,1.79,21.5,52.28,1.79,0.05,195.95,86.39,37.34,0.15
1.3,0.45,2.07,8,13.19,12,2.8,73.44,55.51,4.61,0.28,119.46,40.89,4.99,0.09
1.3,100,2.07,8.91,13.19,11.09,2.8,73.44,55.51,4.61,0.28,19.46,40.89,4.99,0.87
9.46,0.46,1.26,3,34.18,28,5.45,93.45,51.63,3.48,0.66,520.73,26.46,15.46,0
9.46,100,1.26,3.82,34.18,27.18,5.45,93.45,51.63,3.48,0.66,420.73,26.46,15.46,0.55
7.5,0.44,1.14,7,66.52,6,7.95,92.31,58,5.15,0.89,126.46,7.92,49.76,0.17
7.5,100,1.14,7.09,66.52,5.91,7.95,92.31,58,5.15,0.89,26.46,7.92,49.76,0.93
1.99,0.04,7.25,8,20.53,7,8.61,94.83,83.41,5.72,0.54,501.89,31.09,33.91,0.16
1.99,100,7.25,8.34,20.53,6.66,8.61,94.83,83.41,5.72,0.54,401.89,31.09,33.91,0.96
6.83,0.27,4.03,9,75.16,14,3.49,49.07,28.9,4.57,0.69,561.63,78.45,18.27,0.13
6.83,100,4.03,9.19,75.16,13.81,3.49,49.07,28.9,4.57,0.69,461.63,78.45,18.27,0.8
6.86,0.08,6.91,9,63.59,22,1.78,38.6,58.19,5.27,0.35,153.33,42.96,90.33,0.01
6.86,98.21,6.91,9.35,63.59,21.65,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.5
6.86,98.21,6.91,9.69,63.59,21.31,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.55
6.86,98.21,6.91,10.03,63.59,20.97,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.62
6.86,98.21,6.91,10.37,63.59,20.63,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.53
6.86,98.21,6.91,10.7,63.59,20.3,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.55
6.86,98.21,6.91,11.02,63.59,19.98,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.65
6.86,98.21,6.91,11.34,63.59,19.66,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.58
6.86,98.21,6.91,11.66,63.59,19.34,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.65
6.86,98.21,6.91,11.96,63.59,19.04,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.66
6.86,98.21,6.91,12.27,63.59,18.73,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.62
6.86,98.21,6.91,12.57,63.59,18.43,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.64
6.86,98.21,6.91,12.86,63.59,18.14,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.58
6.86,98.21,6.91,13.15,63.59,17.85,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.53
6.86,98.21,6.91,13.44,63.59,17.56,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.65
6.86,98.21,6.91,13.72,63.59,17.28,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.62
6.86,98.21,6.91,13.99,63.59,17.01,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.63
6.86,98.21,6.91,14.27,63.59,16.73,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.58
6.86,98.21,6.91,14.53,63.59,16.47,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.65
6.86,98.21,6.91,14.8,63.59,16.2,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.68
6.86,98.21,6.91,15.06,63.59,15.94,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.6
6.86,98.21,6.91,15.31,63.59,15.69,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.62
6.86,98.21,6.91,15.56,63.59,15.44,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.66
6.86,98.21,6.91,15.81,63.59,15.19,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.64
6.86,98.21,6.91,16.05,63.59,14.95,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.7
6.86,98.21,6.91,16.29,63.59,14.71,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.65
6.86,98.21,6.91,16.52,63.59,14.48,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.64
6.86,98.21,6.91,16.76,63.59,14.24,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.74
6.86,98.21,6.91,16.98,63.59,14.02,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.65
6.86,98.21,6.91,17.21,63.59,13.79,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.64
6.86,98.21,6.91,17.21,63.59,13.79,1.78,38.6,58.19,5.27,0.35,55.2,42.96,90.33,0.6
3.41,0.72,2.49,8,94.11,12,0.52,89.71,99.31,9.3,0.86,334.43,30.28,11.18,0.03
3.41,44.77,2.49,8.13,94.11,11.87,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.29
3.41,44.77,2.49,8.26,94.11,11.74,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.36
3.41,44.77,2.49,8.38,94.11,11.62,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.34
3.41,44.77,2.49,8.51,94.11,11.49,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.47
3.41,44.77,2.49,8.63,94.11,11.37,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.4
3.41,44.77,2.49,8.75,94.11,11.25,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.42
3.41,44.77,2.49,8.87,94.11,11.13,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.46
3.41,44.77,2.49,8.99,94.11,11.01,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.35
3.41,44.77,2.49,9.11,94.11,10.89,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.42
3.41,44.77,2.49,9.23,94.11,10.77,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.36
3.41,44.77,2.49,9.34,94.11,10.66,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.31
3.41,44.77,2.49,9.46,94.11,10.54,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.43
3.41,44.77,2.49,9.57,94.11,10.43,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.36
3.41,44.77,2.49,9.68,94.11,10.32,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.47
3.41,44.77,2.49,9.79,94.11,10.21,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.39
3.41,44.77,2.49,9.9,94.11,10.1,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.48
3.41,44.77,2.49,10.01,94.11,9.99,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.47
3.41,44.77,2.49,10.12,94.11,9.88,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.42
3.41,44.77,2.49,10.22,94.11,9.78,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.59
3.41,44.77,2.49,10.33,94.11,9.67,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.38
3.41,44.77,2.49,10.43,94.11,9.57,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.36
3.41,44.77,2.49,10.54,94.11,9.46,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.42
3.41,44.77,2.49,10.64,94.11,9.36,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.45
3.41,44.77,2.49,10.74,94.11,9.26,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.33
3.41,44.77,2.49,10.84,94.11,9.16,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.35
3.41,44.77,2.49,10.94,94.11,9.06,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.46
3.41,44.77,2.49,11.03,94.11,8.97,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.38
3.41,44.77,2.49,11.13,94.11,8.87,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.44
3.41,44.77,2.49,11.23,94.11,8.77,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.45
3.41,44.77,2.49,11.23,94.11,8.77,0.52,89.71,99.31,9.3,0.86,290.38,30.28,11.18,0.49
6.75,0.1,5.76,3,37.42,8,7.63,61.39,70.74,8.66,0.07,385.74,42.14,83.24,0.26
6.75,100,5.76,3.21,37.42,7.79,7.63,61.39,70.74,8.66,0.07,285.74,42.14,83.24,0.94
9.04,0.04,3.52,7,89.29,5,4,36.88,35.81,3.94,0.87,192,27.85,83.03,0.22
9.04,100,3.52,7.06,89.29,4.94,4,36.88,35.81,3.94,0.87,92,27.85,83.03,0.98
8.15,0.57,2.18,9,95.55,18,2.18,54.38,75.74,2.8,0.89,228.21,25.6,58.89,0.06
8.15,90.43,2.18,9.19,95.55,17.81,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.64
8.15,90.43,2.18,9.38,95.55,17.62,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.66
8.15,90.43,2.18,9.56,95.55,17.44,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.69
8.15,90.43,2.18,9.75,95.55,17.25,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.71
8.15,90.43,2.18,9.93,95.55,17.07,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.54
8.15,90.43,2.18,10.11,95.55,16.89,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.63
8.15,90.43,2.18,10.29,95.55,16.71,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.66
8.15,90.43,2.18,10.47,95.55,16.53,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.59
8.15,90.43,2.18,10.64,95.55,16.36,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.61
8.15,90.43,2.18,10.81,95.55,16.19,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.63
8.15,90.43,2.18,10.99,95.55,16.01,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.65
8.15,90.43,2.18,11.15,95.55,15.85,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.65
8.15,90.43,2.18,11.32,95.55,15.68,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.64
8.15,90.43,2.18,11.49,95.55,15.51,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.61
8.15,90.43,2.18,11.65,95.55,15.35,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.66
8.15,90.43,2.18,11.81,95.55,15.19,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.63
8.15,90.43,2.18,11.98,95.55,15.02,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.67
8.15,90.43,2.18,12.13,95.55,14.87,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.58
8.15,90.43,2.18,12.29,95.55,14.71,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.67
8.15,90.43,2.18,12.45,95.55,14.55,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.57
8.15,90.43,2.18,12.6,95.55,14.4,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.65
8.15,90.43,2.18,12.75,95.55,14.25,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.65
8.15,90.43,2.18,12.9,95.55,14.1,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.66
8.15,90.43,2.18,13.05,95.55,13.95,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.64
8.15,90.43,2.18,13.2,95.55,13.8,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.76
8.15,90.43,2.18,13.35,95.55,13.65,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.7
8.15,90.43,2.18,13.49,95.55,13.51,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.65
8.15,90.43,2.18,13.63,95.55,13.37,2.18,54.38,75.74,2.8,0.89,138.35,25.6,58.89,0.72
